20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0020217	hydatidiform mole
20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0678222	breast cancer
20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0006826	cancers
20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0026948	mycosis fungoides
20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0024299	lymphoma
20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0684249	lung cancer
20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0024299	lymphomas
20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0033860	Psoriasis
20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0033860	psoriasis
20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0003873	Rheumatoid Arthritis
20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0553662	Juvenile Rheumatoid Arthritis
20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0003873	rheumatoid arthritis
20070426_9B34B1D8-D125-41A2-9F6F-3FAB67B573BD	C0553662	juvenile rheumatoid arthritis
20060718_C56B20D8-EEEE-4D87-94A1-AE186F9B550E	C0020538	hypertension
20060718_C56B20D8-EEEE-4D87-94A1-AE186F9B550E	C0002962	angina
20061012_11E8D542-E79F-4665-8B35-8AA194C55F33	C0740394	hyperuricemia
20061012_11E8D542-E79F-4665-8B35-8AA194C55F33	C0018099	gout
20061012_11E8D542-E79F-4665-8B35-8AA194C55F33	C0003868	gouty arthritis
20080605_1959D645-6B82-4F4D-B1F2-AF644DEC7C8F	C0024141	systemic lupus erythematosus
20080605_1959D645-6B82-4F4D-B1F2-AF644DEC7C8F	C0003873	rheumatoid arthritis
20080313_b1699f4e-40d5-49d0-ab80-1c8cc68e80a4	C0042164	uveitis
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C1384514	Primary hyperaldosteronism
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C1384514	primary hyperaldosteronism
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0001430	adenomas
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C1621895	adrenal hyperplasia
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0020428	hyperaldosteronism
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0018802	Congestive heart failure
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0013604	edema
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0020488	sodium retention
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0018802	congestive heart failure
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0023890	Cirrhosis
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0003962	ascites
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0027726	nephrotic syndrome
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0085580	Essential hypertension
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0020621	Hypokalemia
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0020621	hypokalemia
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0032914	toxemia of pregnancy
20070111_C23B6B9B-AEC3-48A8-A518-76E4097F6479	C0013604	Edema
20070524_2C8BBA31-EB1E-432C-B82D-E239CE8B34DD	C0003467	anxiety
20070524_2C8BBA31-EB1E-432C-B82D-E239CE8B34DD	C0003467	Anxiety
20080404_8E35C4C8-BF56-458F-A73C-8F5733829788	C0152021	congenital heart disease
20070706_2F44755A-2661-475D-83C5-8923101EB7A3	C0018681	headache
20070706_2F44755A-2661-475D-83C5-8923101EB7A3	C0018681	headaches
20070319_e4540d03-06b4-4b4d-b859-75c13e5c20dd	C0016382	flushing
20081114_DBC3F376-834B-44B5-B8A8-01891E10B9A1	C0009806	constipation
20060918_d1f29fda-6ea3-4c53-bf2e-1128cc19d3e2	C0030193	pain
20060918_d1f29fda-6ea3-4c53-bf2e-1128cc19d3e2	C0398353	hypoventilation
20060918_d1f29fda-6ea3-4c53-bf2e-1128cc19d3e2	C0030193	Pain
20060918_d1f29fda-6ea3-4c53-bf2e-1128cc19d3e2	C0013146	abuse
20060918_d1f29fda-6ea3-4c53-bf2e-1128cc19d3e2	C0740858	substance abuse
20060918_d1f29fda-6ea3-4c53-bf2e-1128cc19d3e2	C0085762	alcohol abuse
20060918_d1f29fda-6ea3-4c53-bf2e-1128cc19d3e2	C1269683	major depression
20070824_54e9c0b9-6bfa-4900-a2c2-1107ecc8ca48	C1269683	major depressive disorder
20070824_54e9c0b9-6bfa-4900-a2c2-1107ecc8ca48	C0917801	insomnia
20070824_54e9c0b9-6bfa-4900-a2c2-1107ecc8ca48	C0917799	hypersomnia
20070824_54e9c0b9-6bfa-4900-a2c2-1107ecc8ca48	C0085631	psychomotor agitation
20070824_54e9c0b9-6bfa-4900-a2c2-1107ecc8ca48	C0015672	fatigue
20070824_54e9c0b9-6bfa-4900-a2c2-1107ecc8ca48	C0038663	suicide attempt
20070524_8f3800f0-b6da-4dfe-8c32-39bb5eb0262a	C0020538	hypertension
20070111_06D286CE-14B3-4B66-8B42-AC4A10A0FC90	C0013295	duodenal ulcer
20070111_06D286CE-14B3-4B66-8B42-AC4A10A0FC90	C0041582	ulcer
20070111_06D286CE-14B3-4B66-8B42-AC4A10A0FC90	C0038358	gastric ulcer
20070111_06D286CE-14B3-4B66-8B42-AC4A10A0FC90	C0017168	gastroesophageal reflux disease
20070111_06D286CE-14B3-4B66-8B42-AC4A10A0FC90	C0017168	GERD
20070111_06D286CE-14B3-4B66-8B42-AC4A10A0FC90	C0014868	esophagitis
20070111_06D286CE-14B3-4B66-8B42-AC4A10A0FC90	C0041582	ulcerative
20070111_06D286CE-14B3-4B66-8B42-AC4A10A0FC90	C0043515	Zollinger - Ellison Syndrome
20070111_06D286CE-14B3-4B66-8B42-AC4A10A0FC90	C0001430	adenomas
20080904_AC2BBE44-79E5-430D-B1C3-B2A565964C3E	C0006840	candidiasis
20061215_19307ff0-71de-477b-965d-ea243e5ede3a	C0021311	infections
20061215_19307ff0-71de-477b-965d-ea243e5ede3a	C0038395	streptococcal infections
20061215_19307ff0-71de-477b-965d-ea243e5ede3a	C0035436	rheumatic fever
20061215_19307ff0-71de-477b-965d-ea243e5ede3a	C0029882	Otitis media
20061215_19307ff0-71de-477b-965d-ea243e5ede3a	C0033581	prostatitis
20081121_E1B4622C-0F9F-4C00-B42C-2AA85A5E3D4F	C0021311	infections
20080222_0ED52ECF-CDA9-4A06-BACC-2C2827CC8967	C0010691	cystinuria
20080222_0ED52ECF-CDA9-4A06-BACC-2C2827CC8967	C0003873	rheumatoid arthritis
20080222_0ED52ECF-CDA9-4A06-BACC-2C2827CC8967	C0023892	biliary cirrhosis
20061109_f35e3310-0246-446a-aabe-c17f9000ce26	C0004096	bronchial asthma
20061109_f35e3310-0246-446a-aabe-c17f9000ce26	C0006266	bronchospasm
20061109_f35e3310-0246-446a-aabe-c17f9000ce26	C0006277	bronchitis
20061109_f35e3310-0246-446a-aabe-c17f9000ce26	C0034067	emphysema
20070216_A7713510-2A7C-4C34-9FC2-A96FCDD52891	C0041671	Attention Deficit Disorders
20070216_A7713510-2A7C-4C34-9FC2-A96FCDD52891	C0027404	Narcolepsy
20070216_A7713510-2A7C-4C34-9FC2-A96FCDD52891	C0262405	Brain Dysfunction
20070216_A7713510-2A7C-4C34-9FC2-A96FCDD52891	C0262405	Cerebral Dysfunction
20070216_A7713510-2A7C-4C34-9FC2-A96FCDD52891	C0262630	short attention span
20070216_A7713510-2A7C-4C34-9FC2-A96FCDD52891	C0151611	abnormal EEG
20070216_A7713510-2A7C-4C34-9FC2-A96FCDD52891	C0033975	psychosis
20080521_AD55DFD7-FFB5-478A-AA84-1009FA921E22	C0020456	hyperglycemia
20080521_AD55DFD7-FFB5-478A-AA84-1009FA921E22	C0011849	diabetes mellitus
20080521_AD55DFD7-FFB5-478A-AA84-1009FA921E22	C0011860	NIDDM
20080521_AD55DFD7-FFB5-478A-AA84-1009FA921E22	C0011849	diabetes
20080521_AD55DFD7-FFB5-478A-AA84-1009FA921E22	C0043096	weight loss
20070928_b58d473a-b19f-4d2a-b1ae-dd398d7a29e1	C0011570	depressions
20071221_99E20867-A5EB-4474-B846-619EE45F40B8	C0014544	Epilepsy
20071221_99E20867-A5EB-4474-B846-619EE45F40B8	C0036572	seizure
20071221_99E20867-A5EB-4474-B846-619EE45F40B8	C0036572	seizures
20071221_99E20867-A5EB-4474-B846-619EE45F40B8	C0014549	grand mal
20071221_99E20867-A5EB-4474-B846-619EE45F40B8	C0234533	generalized seizures
20071221_99E20867-A5EB-4474-B846-619EE45F40B8	C0014553	Absence seizures
20071221_99E20867-A5EB-4474-B846-619EE45F40B8	C0014553	petit mal
20071221_99E20867-A5EB-4474-B846-619EE45F40B8	C0040997	Trigeminal Neuralgia
20071221_99E20867-A5EB-4474-B846-619EE45F40B8	C0030193	pain
20071221_99E20867-A5EB-4474-B846-619EE45F40B8	C0040997	trigeminal neuralgia
20071221_99E20867-A5EB-4474-B846-619EE45F40B8	C0027796	neuralgia
20080130_e7992f6b-279b-46a7-b9c3-fea4e17718dc	C0678222	breast cancer
20080130_e7992f6b-279b-46a7-b9c3-fea4e17718dc	C0006826	cancer
20080130_e7992f6b-279b-46a7-b9c3-fea4e17718dc	C0027651	tumors
20070509_ED71FC37-C271-4AAE-99CB-CF08E7807846	C0003873	rheumatoid arthritis
20070509_ED71FC37-C271-4AAE-99CB-CF08E7807846	C0029408	osteoarthritis
20060821_E4A44835-5307-4519-06B6-3E2DCFA61C62	C0020538	hypertension
20060821_E4A44835-5307-4519-06B6-3E2DCFA61C62	C0018802	congestive heart failure
20060821_E4A44835-5307-4519-06B6-3E2DCFA61C62	C0027051	myocardial infarction
20060821_E4A44835-5307-4519-06B6-3E2DCFA61C62	C0002962	angina pectoris
20060821_E4A44835-5307-4519-06B6-3E2DCFA61C62	C0020649	hypotension
20070712_AF3CA49D-65E0-47BC-A2E6-A38277DB9408	C0030193	pain
20070712_AF3CA49D-65E0-47BC-A2E6-A38277DB9408	C0553662	juvenile arthritis
20070712_AF3CA49D-65E0-47BC-A2E6-A38277DB9408	C0003873	rheumatoid arthritis
20070712_AF3CA49D-65E0-47BC-A2E6-A38277DB9408	C0029408	osteoarthritis
20070712_AF3CA49D-65E0-47BC-A2E6-A38277DB9408	C0013390	dysmenorrhea
20070712_AF3CA49D-65E0-47BC-A2E6-A38277DB9408	C0038013	Ankylosing spondylitis
20070712_AF3CA49D-65E0-47BC-A2E6-A38277DB9408	C0006444	bursitis
20070712_AF3CA49D-65E0-47BC-A2E6-A38277DB9408	C0039503	tendinitis
20070712_AF3CA49D-65E0-47BC-A2E6-A38277DB9408	C0003868	gouty arthritis
20080617_4A8AE85C-66A0-48BE-4099-B3C72C838176	C0023418	leukemia
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C1269683	Major Depressive Disorder
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C1269683	major depressive disorder
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0917801	insomnia
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0917799	hypersomnia
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0085631	psychomotor agitation
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0015672	fatigue
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0038663	suicide attempt
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0028768	Obsessive Compulsive Disorder
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0028768	obsessive compulsive disorder
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0029421	OCD
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0006370	Bulimia Nervosa
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0042963	vomiting
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0006370	bulimia nervosa
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0006370	bulimia
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0030319	Panic Disorder
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0030319	panic disorder
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0001818	agoraphobia
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0030319	Panic disorder
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0086769	panic attacks
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0030252	palpitations
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0038990	sweating
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0392680	shortness of breath
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0008301	choking
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0008031	chest pain
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0027497	nausea
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0012833	dizzy
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0220870	lightheaded
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0030554	paresthesias
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0028643	numbness
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0085593	chills
20080208_2aae194e-fac1-4898-9032-f91cc38490a3	C0020040	hot flashes
20070223_A384641C-04E3-4AB5-B152-7408CD07B64D	C0004623	bacterial infections
20070223_A384641C-04E3-4AB5-B152-7408CD07B64D	C0036690	Septicemia
20070223_A384641C-04E3-4AB5-B152-7408CD07B64D	C0021311	infections
20070223_A384641C-04E3-4AB5-B152-7408CD07B64D	C0025289	meningitis
20070223_A384641C-04E3-4AB5-B152-7408CD07B64D	C0031154	peritonitis
20070223_A384641C-04E3-4AB5-B152-7408CD07B64D	C0262655	recurrent urinary tract infections
20070223_A384641C-04E3-4AB5-B152-7408CD07B64D	C0042029	urinary tract infections
20070223_A384641C-04E3-4AB5-B152-7408CD07B64D	C0021311	infection
20080111_f07439a7-1d1c-468f-8fd7-149e3d959a32	C1260880	rhinorrhea
20080111_f07439a7-1d1c-468f-8fd7-149e3d959a32	C0035455	rhinitis
20080111_f07439a7-1d1c-468f-8fd7-149e3d959a32	C0027424	nasal congestion
20080111_f07439a7-1d1c-468f-8fd7-149e3d959a32	C0037383	sneezing
20080111_f07439a7-1d1c-468f-8fd7-149e3d959a32	C0032781	postnasal drip
20070413_564d76e0-77e9-4c87-85d7-43cbeb473485	C0497327	dementia
20070413_564d76e0-77e9-4c87-85d7-43cbeb473485	C0011206	delirium
20070413_564d76e0-77e9-4c87-85d7-43cbeb473485	C0221764	chronic psychosis
20070413_564d76e0-77e9-4c87-85d7-43cbeb473485	C0009676	confusion
20070413_564d76e0-77e9-4c87-85d7-43cbeb473485	C0003467	anxiety
20070413_564d76e0-77e9-4c87-85d7-43cbeb473485	C0012833	dizziness
20070413_564d76e0-77e9-4c87-85d7-43cbeb473485	C0015672	fatigue
20070202_19A30C59-15DA-4324-BC08-D09495DC1074	C0004238	atrial fibrillation
20070202_19A30C59-15DA-4324-BC08-D09495DC1074	C0003811	arrhythmias
20070202_19A30C59-15DA-4324-BC08-D09495DC1074	C0042514	ventricular tachycardia
20070202_19A30C59-15DA-4324-BC08-D09495DC1074	C0151636	ventricular premature contractions
20080313_06eeaab8-a00d-4b41-b46b-40163f09ecb8	C0684249	lung cancer
20081121_E18C0CEE-A592-4C78-E08E-9898B7D4BF12	C0004096	asthma
20081121_E18C0CEE-A592-4C78-E08E-9898B7D4BF12	C0024115	lung diseases
20081121_E18C0CEE-A592-4C78-E08E-9898B7D4BF12	C0034067	emphysema
20081121_E18C0CEE-A592-4C78-E08E-9898B7D4BF12	C0006277	bronchitis
20080908_f21494ed-c5e8-4ddf-b140-ecd68c5c312b	C0021311	infections
20080908_f21494ed-c5e8-4ddf-b140-ecd68c5c312b	C0021311	INFECTIONS
20061117_3443e710-46cc-491e-b17a-25f896329ce9	C0021311	infections
20061117_3443e710-46cc-491e-b17a-25f896329ce9	C0021311	INFECTIONS
20061117_3443e710-46cc-491e-b17a-25f896329ce9	C0040425	tonsillitis
20061117_3443e710-46cc-491e-b17a-25f896329ce9	C0031350	pharyngitis
20061117_3443e710-46cc-491e-b17a-25f896329ce9	C0032300	lobar pneumonia
20061117_3443e710-46cc-491e-b17a-25f896329ce9	C0032285	pneumonia
20061117_3443e710-46cc-491e-b17a-25f896329ce9	C0038395	streptococcal infections
20061117_3443e710-46cc-491e-b17a-25f896329ce9	C0035436	rheumatic fever
20061117_3443e710-46cc-491e-b17a-25f896329ce9	C0029882	OTITIS MEDIA
20061117_3443e710-46cc-491e-b17a-25f896329ce9	C0042029	URINARY TRACT INFECTIONS
20061117_3443e710-46cc-491e-b17a-25f896329ce9	C0033581	prostatitis
20061117_3443e710-46cc-491e-b17a-25f896329ce9	C0021311	infection
20080521_37CDE651-2549-43F3-97B9-CDC442A0AA7A	C0086543	cataract
20080215_A5C70FC0-BE81-4EC7-B263-882229FCE216	C0027424	nasal congestion
20080215_A5C70FC0-BE81-4EC7-B263-882229FCE216	C0020517	allergy
20080215_A5C70FC0-BE81-4EC7-B263-882229FCE216	C0009443	common cold
20061201_1F71AD19-E766-498A-B4BC-3D06B8658466	C0001144	acne vulgaris
20061201_1F71AD19-E766-498A-B4BC-3D06B8658466	C0011991	diarrhea
20061201_1F71AD19-E766-498A-B4BC-3D06B8658466	C1257843	pseudomembranous colitis
20080208_7421c4b2-3920-47ca-bfde-050505a707b5	C0024299	Lymphoma
20080208_7421c4b2-3920-47ca-bfde-050505a707b5	C0024299	lymphoma
20080505_C3BB34C1-89B2-48C3-9AD2-16B4B2BCE5F9	C0004096	asthma
20080505_C3BB34C1-89B2-48C3-9AD2-16B4B2BCE5F9	C0024115	lung diseases
20080505_C3BB34C1-89B2-48C3-9AD2-16B4B2BCE5F9	C0034067	emphysema
20080505_C3BB34C1-89B2-48C3-9AD2-16B4B2BCE5F9	C0008677	chronic bronchitis
20080130_A92860EC-4BE8-439E-820B-E9E3926EAE62	C0030193	pain
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0020538	Hypertension
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0020538	hypertension
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0002962	Angina Pectoris
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0010054	Coronary Atherosclerosis
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0002962	angina
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0002962	angina pectoris
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0004238	Atrial Fibrillation
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0004238	atrial fibrillation
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0027051	Myocardial Infarction
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0027051	myocardial infarction
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0149931	Migraine
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0149931	migraine headache
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0149931	migraine
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0040822	Tremor
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0040822	tremor
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0242422	Parkinsonism
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0700053	Hypertrophic Subaortic Stenosis
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0700053	hypertrophic subaortic stenosis
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0031511	Pheochromocytoma
20061201_B94DCEC7-7633-4A33-9CEA-48161ADEAF93	C0027651	tumors
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0021311	infections
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0041912	Upper respiratory tract infections
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0043167	Pertussis
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0010200	cough
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0043168	Bordetella
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0043167	pertussis
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0012546	Diphtheria
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0021311	Infections
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0014752	Erythrasma
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0002438	amebiasis
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0014323	Entamoeba histolytica
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0242172	Pelvic Inflammatory Disease
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0018081	gonorrhoea
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0242172	pelvic inflammatory disease
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0039128	syphilis
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0018081	gonorrhea
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0919842	serologic test for syphilis
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0039128	Syphilis
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0007939	primary syphilis
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0008148	Chlamydia
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0009763	Conjunctivitis
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0032285	pneumonia
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0311389	nongonococcal urethritis
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0023241	Legionella
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0035436	Rheumatic Fever
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0035436	rheumatic fever
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0040425	tonsillitis
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0031350	pharyngitis
20070531_63AB97A3-5F44-4881-F38B-960B4F474790	C0036689	streptococcal pharyngitis
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0021311	infections
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0021311	infection
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0036690	Septicemia
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0014009	empyema
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0032285	pneumonia
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0031046	pericarditis
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0014118	endocarditis
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0025289	meningitis
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0003175	Anthrax
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0001261	Actinomycosis
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0006057	Botulism
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0017086	gangrene
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0039614	tetanus
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0012546	Diphtheria
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0017575	Fusospirochetosis
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0004610	bacteremia
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0152063	Haverhill fever
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0015967	fever
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0018081	gonococcal infections
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0039128	Syphilis
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0027927	neurosyphilis
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0025294	Meningococcal meningitis
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0036690	septicemia
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0004610	bacteremias
20061215_23B6D4A3-B273-4E10-9DA9-1376933FDBDF	C0036117	salmonella
20081114_6e153073-ca78-481e-9e9c-0365ee3f3d59	C0030193	pain
20061222_4aeae21c-8c03-4fa9-a191-6b1e9000cbdb	C0021311	infections
20061222_4aeae21c-8c03-4fa9-a191-6b1e9000cbdb	C0040259	tinea pedis
20061222_4aeae21c-8c03-4fa9-a191-6b1e9000cbdb	C1384589	tinea cruris
20061222_4aeae21c-8c03-4fa9-a191-6b1e9000cbdb	C0040252	tinea corporis
20061222_4aeae21c-8c03-4fa9-a191-6b1e9000cbdb	C0006846	cutaneous candidiasis
20061222_4aeae21c-8c03-4fa9-a191-6b1e9000cbdb	C0006840	moniliasis
20061222_4aeae21c-8c03-4fa9-a191-6b1e9000cbdb	C0040247	tinea
20061222_4aeae21c-8c03-4fa9-a191-6b1e9000cbdb	C0032024	pityriasis
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C1269683	Major Depressive Disorder
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0085631	psychomotor agitation
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0015672	fatigue
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0038663	suicide attempt
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0028768	Obsessive Compulsive Disorder
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0029421	OCD
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0030319	Panic Disorder
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0001818	agoraphobia
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0086769	panic attacks
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0030252	palpitations
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0038990	sweating
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0392680	shortness of breath
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0008301	choking
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0008031	chest pain
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0027497	nausea
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0012833	dizzy
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0220870	lightheaded
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0030554	paresthesias
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0028643	numbness
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0085593	chills
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0016382	flushes
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0003467	Anxiety
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0003467	anxiety
20080505_8be93c0b-2c49-4010-8502-00017f46c0d4	C0085631	Restlessness
20070517_8535CC84-AD4A-4D67-8480-FB5A2E3406F8	C0036983	septic shock
20070517_8535CC84-AD4A-4D67-8480-FB5A2E3406F8	C0036983	Septic Shock
20081126_9912D2E8-E71E-4986-BB7C-3F2387BE8E29	C0040261	onychomycosis
